Name,Publisher,Platform,Genre,Release_Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales
Pro Evolution Soccer 2010,Konami Digital Entertainment,PSP,Sports,2009.0,0.09,0.33,0.2,0.18
Pro Evolution Soccer 2010,Konami Digital Entertainment,Wii,Sports,2009.0,0.12,0.27,0.06,0.05
Pro Evolution Soccer 2010,Konami Digital Entertainment,X360,Sports,2009.0,0.12,0.58,0.03,0.08
Pro Evolution Soccer 2011 3D,Konami Digital Entertainment,3DS,Sports,2011.0,0.11,0.13,0.11,0.02
Pro Evolution Soccer 2012,Konami Digital Entertainment,3DS,Action,2011.0,0.02,0.0,0.0,0.0
Pro Evolution Soccer 2012,Konami Digital Entertainment,PC,Action,2011.0,0.0,0.07,0.0,0.02
Pro Evolution Soccer 2012,Konami Digital Entertainment,PS2,Action,2011.0,0.0,0.0,0.06,0.0
Pro Evolution Soccer 2012,Konami Digital Entertainment,PS3,Action,2011.0,0.34,0.96,0.55,0.33
Pro Evolution Soccer 2012,Konami Digital Entertainment,PSP,Action,2011.0,0.1,0.11,0.29,0.06
Pro Evolution Soccer 2012,Konami Digital Entertainment,Wii,Action,2011.0,0.08,0.08,0.03,0.02
Pro Evolution Soccer 2012,Konami Digital Entertainment,X360,Action,2011.0,0.1,0.34,0.0,0.07
Pro Evolution Soccer 2013,Konami Digital Entertainment,3DS,Sports,2012.0,0.05,0.02,0.1,0.01
Pro Evolution Soccer 2013,Konami Digital Entertainment,PC,Sports,2012.0,0.0,0.07,0.0,0.01
Pro Evolution Soccer 2013,Konami Digital Entertainment,PS3,Sports,2012.0,0.18,0.63,0.49,0.24
Pro Evolution Soccer 2013,Konami Digital Entertainment,PSP,Sports,2012.0,0.0,0.07,0.18,0.03
Pro Evolution Soccer 2013,Konami Digital Entertainment,Wii,Sports,2012.0,0.0,0.03,0.06,0.0
Pro Evolution Soccer 2013,Konami Digital Entertainment,X360,Sports,2012.0,0.08,0.2,0.0,0.03
Pro Evolution Soccer 2014,Konami Digital Entertainment,3DS,Action,2013.0,0.0,0.0,0.19,0.0
Pro Evolution Soccer 2014,Konami Digital Entertainment,PC,Action,2013.0,0.0,0.1,0.0,0.01
Pro Evolution Soccer 2014,Konami Digital Entertainment,PS3,Action,2013.0,0.03,0.41,0.51,0.0
Pro Evolution Soccer 2014,Konami Digital Entertainment,PSP,Action,2013.0,0.0,0.02,0.14,0.0
Pro Evolution Soccer 2014,Konami Digital Entertainment,X360,Action,2013.0,0.07,0.15,0.0,0.02
Pro Evolution Soccer 2015,Konami Digital Entertainment,PC,Sports,2014.0,0.0,0.06,0.0,0.0
Pro Evolution Soccer 2015,Konami Digital Entertainment,PS3,Sports,2014.0,0.1,0.2,0.22,0.06
Pro Evolution Soccer 2015,Konami Digital Entertainment,PS4,Sports,2014.0,0.09,0.45,0.11,0.1
Pro Evolution Soccer 2015,Konami Digital Entertainment,X360,Sports,2014.0,0.05,0.08,0.0,0.01
Pro Evolution Soccer 2015,Konami Digital Entertainment,XOne,Sports,2014.0,0.03,0.1,0.0,0.01
Pro Evolution Soccer 2016,Konami Digital Entertainment,PC,Sports,2015.0,0.0,0.04,0.0,0.0
Pro Evolution Soccer 2016,Konami Digital Entertainment,PS3,Sports,2015.0,0.09,0.12,0.15,0.04
Pro Evolution Soccer 2016,Konami Digital Entertainment,PS4,Sports,2015.0,0.13,0.42,0.13,0.1
Pro Evolution Soccer 2016,Konami Digital Entertainment,X360,Sports,2015.0,0.04,0.05,0.0,0.01
Pro Evolution Soccer 2016,Konami Digital Entertainment,XOne,Sports,2015.0,0.04,0.06,0.0,0.01
Pro Evolution Soccer 2017,Konami Digital Entertainment,PS3,Sports,2016.0,0.01,0.05,0.06,0.01
Pro Evolution Soccer 2017,Konami Digital Entertainment,PS4,Sports,2016.0,0.02,0.27,0.11,0.05
Pro Evolution Soccer 2017,Konami Digital Entertainment,XOne,Sports,2016.0,0.01,0.03,0.0,0.0
Pro Farm 1,Excalibur Publishing,PC,Simulation,2011.0,0.0,0.06,0.0,0.01
Pro Fishing Challenge,Atlus,XB,Sports,2004.0,0.02,0.0,0.0,0.0
Pro Pinball,Empire Interactive,PS,Misc,1996.0,0.23,0.15,0.0,0.03
Pro Pinball: Big Race USA,Take-Two Interactive,PS,Simulation,1999.0,0.37,0.25,0.0,0.04
Pro Race Driver,Codemasters,PS2,Racing,2002.0,0.13,0.1,0.0,0.03
Pro Race Driver,Codemasters,XB,Racing,2003.0,0.03,0.01,0.0,0.0
Pro Rally,Ubisoft,GC,Racing,2002.0,0.01,0.0,0.0,0.0
Pro Wrestling,Nintendo,NES,Fighting,1987.0,0.77,0.18,1.42,0.03
Pro Yaky? Spirits 2010,Konami Digital Entertainment,PS2,Sports,2010.0,0.0,0.0,0.1,0.0
Pro Yaky? Spirits 2010,Konami Digital Entertainment,PS3,Sports,2010.0,0.0,0.0,0.21,0.0
Pro Yaky? Spirits 2010,Konami Digital Entertainment,PSP,Sports,2010.0,0.0,0.0,0.24,0.0
Pro Yaky? Spirits 2011,Konami Digital Entertainment,3DS,Sports,2011.0,0.0,0.0,0.07,0.0
Pro Yaky? Spirits 2011,Konami Digital Entertainment,PS3,Sports,2011.0,0.0,0.0,0.18,0.0
Pro Yaky? Spirits 2011,Konami Digital Entertainment,PSP,Sports,2011.0,0.0,0.0,0.24,0.0
Pro Yaky? Spirits 2012,Konami Digital Entertainment,PS3,Sports,2012.0,0.0,0.0,0.19,0.0
Pro Yaky? Spirits 2012,Konami Digital Entertainment,PSP,Sports,2012.0,0.0,0.0,0.2,0.0
Pro Yaky? Spirits 2012,Konami Digital Entertainment,PSV,Sports,2012.0,0.0,0.0,0.06,0.0
Pro Yaky? Spirits 2013,Konami Digital Entertainment,PS3,Sports,2013.0,0.0,0.0,0.2,0.0
Pro Yaky? Spirits 2013,Konami Digital Entertainment,PSP,Sports,2013.0,0.0,0.0,0.2,0.0
Pro Yaky? Spirits 2013,Konami Digital Entertainment,PSV,Sports,2013.0,0.0,0.0,0.06,0.0
Pro Yaky? Spirits 2014,Konami Digital Entertainment,PS3,Sports,2014.0,0.0,0.0,0.14,0.0
Pro Yaky? Spirits 2014,Konami Digital Entertainment,PSP,Sports,2014.0,0.0,0.0,0.09,0.0
Pro Yaky? Spirits 2014,Konami Digital Entertainment,PSV,Sports,2014.0,0.0,0.0,0.07,0.0
Pro Yaky? Spirits 3,Konami Digital Entertainment,PS2,Sports,2006.0,0.0,0.0,0.16,0.0
Pro Yaky? Spirits 4,Konami Digital Entertainment,PS2,Sports,2007.0,0.0,0.0,0.19,0.0
Pro Yaky? Spirits 4,Konami Digital Entertainment,PS3,Sports,2007.0,0.0,0.0,0.07,0.0
Pro Yaky? Spirits 5,Konami Digital Entertainment,PS2,Sports,2008.0,0.0,0.0,0.18,0.0
Pro Yaky? Spirits 5,Konami Digital Entertainment,PS3,Sports,2008.0,0.0,0.0,0.11,0.0
Pro Yaky? Spirits 6,Konami Digital Entertainment,PS2,Sports,2009.0,0.0,0.0,0.13,0.0
Pro Yaky? Spirits 6,Konami Digital Entertainment,PS3,Sports,2009.0,0.0,0.0,0.15,0.0
Pro Yakyuu Family Stadium,Namco Bandai Games,NES,Sports,1986.0,0.15,0.0,2.05,0.0
Pro Yakyuu Family Stadium,Namco Bandai Games,Wii,Sports,2008.0,0.0,0.0,0.03,0.0
Pro Yakyuu Family Stadium '87,Namco Bandai Games,NES,Sports,1987.0,0.12,0.0,1.3,0.0
Pro Yakyuu Family Stadium '88,Namco Bandai Games,NES,Sports,1988.0,0.1,0.0,1.08,0.0
Pro Yakyuu Famista 2011,Namco Bandai Games,3DS,Sports,2011.0,0.0,0.0,0.06,0.0
Pro Yakyuu Famista DS,Namco Bandai Games,DS,Sports,2007.0,0.0,0.0,0.1,0.0
Pro Yakyuu Famista DS 2009,Namco Bandai Games,DS,Sports,2009.0,0.0,0.0,0.1,0.0
Pro Yakyuu Famista DS 2010,Namco Bandai Games,DS,Sports,2010.0,0.0,0.0,0.08,0.0
Pro Yakyuu Greatest Nine '97,Sega,SAT,Sports,1997.0,0.0,0.0,0.21,0.0
Pro Yakyuu Greatest Nine 98,Sega,SAT,Sports,1998.0,0.0,0.0,0.09,0.0
Pro Yakyuu Netsu Star 2006,Namco Bandai Games,PS2,Sports,2006.0,0.0,0.0,0.14,0.0
Pro Yakyuu Netsu Star 2007,Namco Bandai Games,PS2,Sports,2007.0,0.0,0.0,0.06,0.0
Pro Yakyuu Spirits 5 Kanzenban,Konami Digital Entertainment,PS2,Sports,2008.0,0.0,0.0,0.05,0.0
Pro Yakyuu Spirits 5 Kanzenban,Konami Digital Entertainment,PS3,Sports,2008.0,0.0,0.0,0.03,0.0
Pro Yakyuu Team o Tsukurou!,Sega,DC,Sports,1999.0,0.0,0.0,0.23,0.0
Pro Yakyuu Team o Tsukurou!,Sega,DS,Sports,2008.0,0.0,0.0,0.19,0.0
Pro Yakyuu Team o Tsukurou!,Sega,SAT,Sports,1998.0,0.0,0.0,0.25,0.0
Pro Yakyuu Team o Tsukurou! 2,Sega,DS,Sports,2009.0,0.0,0.0,0.11,0.0
Pro Yakyuu Team o Tsukurou! 2,Sega,PS2,Sports,2003.0,0.0,0.0,0.23,0.0
Professional Farmer 2016,Namco Bandai Games,PS4,Action,2015.0,0.0,0.01,0.0,0.0
Professional Fisherman's Tour: Northern Hemisphere,505 Games,DS,Sports,2007.0,0.16,0.0,0.0,0.01
Professor Heinz Wolff's Gravity,Deep Silver,DS,Puzzle,2008.0,0.04,0.0,0.0,0.0
Professor Heinz Wolff's Gravity,Deep Silver,Wii,Puzzle,2008.0,0.04,0.12,0.0,0.02
Professor Layton and the Azran Legacy,Nintendo,3DS,Puzzle,2013.0,0.0,0.48,0.25,0.03
Professor Layton and the Curious Village,Nintendo,DS,Puzzle,2007.0,1.21,2.43,1.03,0.52
Professor Layton and the Diabolical Box,Nintendo,DS,Puzzle,2007.0,0.9,1.76,0.92,0.37
Professor Layton and the Last Specter,Nintendo,DS,Puzzle,2009.0,0.28,1.39,0.68,0.32
Professor Layton and the Mask of Miracle,Nintendo,3DS,Puzzle,2011.0,0.32,0.97,0.36,0.13
Professor Layton and the Unwound Future,Nintendo,DS,Puzzle,2008.0,0.6,1.57,0.82,0.27
Professor Layton vs Phoenix Wright: Ace Attorney,Level 5,3DS,Puzzle,2012.0,0.2,0.26,0.3,0.04
Project CARS,Slightly Mad Studios,PC,Racing,2015.0,0.0,0.12,0.0,0.01
Project CARS,Slightly Mad Studios,PS4,Racing,2015.0,0.2,0.7,0.02,0.16
Project CARS,Slightly Mad Studios,XOne,Racing,2015.0,0.11,0.13,0.0,0.02
Project Eden,Eidos Interactive,PS2,Action,2001.0,0.04,0.03,0.0,0.01
Project FIFA World Cup,Electronic Arts,PS2,Sports,2002.0,0.0,0.0,0.1,0.0
Project Gotham Racing,Microsoft Game Studios,XB,Racing,2001.0,1.37,0.61,0.05,0.09
Project Gotham Racing (JP weekly sales),Microsoft Game Studios,XB,Action,2002.0,1.54,0.44,0.04,0.07
Project Gotham Racing 2 (JP weekly sales),Microsoft Game Studios,XB,Action,2003.0,0.0,0.0,0.03,0.0
Project Hacker: Kakusei,Nintendo,DS,Action,2006.0,0.0,0.0,0.1,0.0
Project Overkill,Konami Digital Entertainment,PS,Shooter,1996.0,0.14,0.09,0.0,0.02
Project Runway,Atari,Wii,Simulation,2010.0,0.23,0.0,0.0,0.02
Project Setsuna,Square Enix,PS4,Role-Playing,2016.0,0.0,0.0,0.06,0.0
Project Setsuna,Square Enix,PSV,Role-Playing,2016.0,0.0,0.0,0.05,0.0
Project Spark,Microsoft Game Studios,XOne,Misc,2014.0,0.11,0.05,0.0,0.02
Project Sylpheed: Arc of Deception,Microsoft Game Studios,X360,Shooter,2006.0,0.12,0.01,0.02,0.01
Project V6,General Entertainment,PS,Strategy,1998.0,0.0,0.0,0.13,0.01
Project X Zone,Namco Bandai Games,3DS,Role-Playing,2012.0,0.18,0.04,0.15,0.02
Project X Zone 2: Brave New World,Namco Bandai Games,3DS,Role-Playing,2015.0,0.05,0.03,0.08,0.01
Project: Horned Owl,Sony Computer Entertainment,PS,Shooter,1995.0,0.03,0.02,0.05,0.01
Project: Snowblind,Eidos Interactive,PS2,Action,2005.0,0.1,0.08,0.0,0.03
Project: Snowblind,Eidos Interactive,XB,Action,2005.0,0.08,0.02,0.0,0.0
Pryzm Chapter One: The Dark Unicorn,TDK Mediactive,PS2,Adventure,2002.0,0.06,0.05,0.0,0.02
Psi-Ops: The Mindgate Conspiracy,Midway Games,PS2,Shooter,2004.0,0.14,0.11,0.0,0.04
Psi-Ops: The Mindgate Conspiracy,Midway Games,XB,Shooter,2004.0,0.13,0.04,0.0,0.01
Psychedelica of the Black Butterfly,Idea Factory,PSV,Action,2015.0,0.0,0.0,0.02,0.0
Psychic Detective,Electronic Arts,PS,Adventure,1995.0,0.01,0.0,0.0,0.0
Psychic Force,Acclaim Entertainment,PS,Fighting,1996.0,0.01,0.01,0.13,0.01
Psycho-Pass,5pb,XOne,Adventure,2014.0,0.0,0.0,0.01,0.0
Psycho-Pass: Mandatory Happiness,Nippon Ichi Software,PS4,Adventure,2016.0,0.03,0.0,0.0,0.01
Psycho-Pass: Mandatory Happiness,Nippon Ichi Software,PSV,Adventure,2016.0,0.0,0.01,0.01,0.0
Psychonauts,Majesco Entertainment,PS2,Platform,2005.0,0.05,0.04,0.0,0.01
Psychonauts,THQ,XB,Platform,2005.0,0.09,0.03,0.0,0.0
Pucca Power Up,Rising Star Games,DS,Platform,2011.0,0.04,0.01,0.0,0.0
Puchi Puchi Virus,Jaleco,DS,Puzzle,2007.0,0.07,0.0,0.0,0.01
Puella Magi Madoka Magica Portable,Namco Bandai Games,PSP,Role-Playing,2012.0,0.0,0.0,0.12,0.0
Pulse Racer,Jaleco,XB,Racing,2003.0,0.01,0.0,0.0,0.0
Pump It Up: Exceed,Mastiff,PS2,Misc,2005.0,0.03,0.02,0.0,0.01
Pump It Up: Exceed,Mastiff,XB,Misc,2005.0,0.01,0.0,0.0,0.0
Punch King,Acclaim Entertainment,GBA,Fighting,2002.0,0.03,0.01,0.0,0.0
Punch-Out!!,Nintendo,Wii,Sports,2007.0,0.0,0.22,0.05,0.0
Puppet Show 3: Lost Town,Focus Home Interactive,PC,Puzzle,2011.0,0.0,0.02,0.0,0.0
Puppeteer,Sony Computer Entertainment Europe,PS3,Platform,2013.0,0.11,0.08,0.02,0.04
Puppies 3D,Ubisoft,3DS,Misc,2011.0,0.08,0.04,0.0,0.01
Puppy Luv: Spa and Resort,Activision,DS,Simulation,2007.0,0.4,0.0,0.0,0.03
Puppy Palace,Ubisoft,DS,Simulation,2008.0,0.35,0.0,0.0,0.03
Pure,Disney Interactive Studios,PS3,Racing,2008.0,0.42,0.33,0.0,0.14
Pure,Disney Interactive Studios,X360,Racing,2008.0,1.38,0.84,0.0,0.25
Pure Futbol,Ubisoft,PS3,Sports,2010.0,0.06,0.13,0.0,0.04
Pure Futbol,Ubisoft,X360,Sports,2010.0,0.08,0.08,0.0,0.02
Pure Pinball,XS Games,XB,Misc,2004.0,0.03,0.01,0.0,0.0
Purr Pals,Deep Silver,Wii,Simulation,2008.0,0.26,0.0,0.0,0.02
Purr Pals,THQ,DS,Simulation,2007.0,0.18,0.35,0.0,0.02
Pursuit Force,Sony Computer Entertainment,PSP,Racing,2005.0,0.14,0.01,0.0,0.01
Pursuit Force: Extreme Justice,Sony Computer Entertainment,PSP,Action,2007.0,0.07,0.06,0.0,0.03
Puss in Boots,THQ,DS,Action,2011.0,0.08,0.01,0.0,0.01
Puss in Boots,THQ,PS3,Action,2011.0,0.07,0.01,0.0,0.01
Puss in Boots,THQ,Wii,Action,2011.0,0.19,0.01,0.0,0.01
Puss in Boots,THQ,X360,Action,2011.0,0.2,0.02,0.0,0.02
Putty Squad,System 3,PS4,Platform,2013.0,0.06,0.07,0.0,0.03
Putty Squad,System 3,PSV,Platform,2013.0,0.01,0.01,0.0,0.01
Puyo Pop,Sega,GBA,Puzzle,2001.0,0.04,0.01,0.0,0.0
Puyo Pop Fever,Ignition Entertainment,PSP,Puzzle,2004.0,0.0,0.0,0.04,0.0
Puyo Pop Fever,Sega,GC,Puzzle,2004.0,0.01,0.0,0.0,0.0
Puyo Pop Fever (JP sales),Ignition Entertainment,DS,Puzzle,2004.0,0.0,0.0,0.09,0.0
Puyo Pop Fever(us sales),Ignition Entertainment,DS,Puzzle,2004.0,0.03,0.0,0.0,0.0
Puyo Puyo 7,Sega,DS,Puzzle,2009.0,0.0,0.0,0.3,0.0
Puyo Puyo 7,Sega,PSP,Puzzle,2009.0,0.0,0.0,0.03,0.0
Puyo Puyo 7,Sega,Wii,Puzzle,2009.0,0.0,0.0,0.05,0.0
Puyo Puyo Sun,Compile,SAT,Puzzle,1997.0,0.0,0.0,0.6,0.0
Puyo Puyo Sun 64,Compile,N64,Puzzle,1997.0,0.0,0.0,0.16,0.03
Puyo Puyo Sun Ketteiban,Compile,PS,Puzzle,1997.0,0.0,0.0,1.07,0.07
Puyo Puyo Tetris,Sega,3DS,Puzzle,2014.0,0.0,0.0,0.11,0.0
Puyo Puyo Tetris,Sega,PS3,Puzzle,2014.0,0.0,0.0,0.04,0.0
Puyo Puyo Tetris,Sega,PSV,Puzzle,2014.0,0.0,0.0,0.05,0.0
Puyo Puyo Tetris,Sega,WiiU,Puzzle,2014.0,0.0,0.0,0.02,0.0
Puyo Puyo! 15th Anniversary,Sega,DS,Puzzle,2006.0,0.0,0.0,0.28,0.0
Puyo Puyo! 15th Anniversary,Sega,PSP,Puzzle,2007.0,0.0,0.0,0.02,0.0
Puyo Puyo!! 20th Anniversary,Sega,3DS,Puzzle,2011.0,0.0,0.0,0.13,0.0
Puyo Puyo!! 20th Anniversary,Sega,DS,Puzzle,2011.0,0.0,0.0,0.14,0.0
Puzzle & Action: Tant-R,Sega,GEN,Misc,1994.0,0.0,0.0,0.03,0.0
Puzzle & Dragons,GungHo,3DS,Role-Playing,2013.0,0.0,0.0,1.51,0.0
Puzzle & Dragons X: God Chapter / Dragon Chapter,GungHo,3DS,Action,2016.0,0.0,0.0,0.22,0.0
Puzzle & Dragons Z + Super Mario Bros. Edition,Nintendo,3DS,Puzzle,2015.0,0.06,0.07,0.34,0.01
Puzzle Challenge: Crosswords and More!,Crave Entertainment,PS2,Puzzle,2006.0,0.01,0.01,0.0,0.0
Puzzle Challenge: Crosswords and More!,Crave Entertainment,PSP,Puzzle,2006.0,0.18,0.0,0.0,0.01
Puzzle Challenge: Crosswords and More!,Crave Entertainment,Wii,Puzzle,2009.0,0.03,0.0,0.0,0.0
Puzzle Chronicles,Konami Digital Entertainment,PSP,Puzzle,2010.0,0.07,0.0,0.0,0.01
Puzzle City,Destineer,DS,Puzzle,2009.0,0.02,0.0,0.0,0.0
Puzzle Guzzle,DHM Interactive,PSP,Puzzle,2007.0,0.02,0.0,0.0,0.0
Puzzle Kingdoms,Zoo Digital Publishing,DS,Puzzle,2009.0,0.12,0.0,0.0,0.01
Puzzle Kingdoms,Zoo Digital Publishing,Wii,Puzzle,2009.0,0.11,0.0,0.0,0.01
Puzzle Quest 2,D3Publisher,DS,Puzzle,2010.0,0.1,0.0,0.0,0.01
Puzzle Quest: Challenge of the Warlords,D3Publisher,DS,Puzzle,2007.0,0.28,0.0,0.03,0.02
Puzzle Quest: Challenge of the Warlords,D3Publisher,PS2,Puzzle,2007.0,0.06,0.05,0.0,0.02
Puzzle Quest: Challenge of the Warlords,D3Publisher,PSP,Puzzle,2007.0,0.01,0.0,0.0,0.0
Puzzle Quest: Challenge of the Warlords,D3Publisher,Wii,Puzzle,2007.0,0.26,0.0,0.0,0.02
Puzzle Quest: Galactrix,D3Publisher,DS,Puzzle,2009.0,0.14,0.0,0.0,0.01
Puzzle Star Sweep,Midas Interactive Entertainment,PS,Puzzle,1997.0,0.01,0.01,0.0,0.0
Puzzle de Harvest Moon,Natsume,DS,Puzzle,2007.0,0.12,0.0,0.0,0.01
Puzzler Brain Games,Namco Bandai Games,Wii,Puzzle,2012.0,0.0,0.0,0.66,0.0
Puzzler Collection,Ubisoft,DS,Puzzle,2008.0,0.16,0.78,0.0,0.04
Puzzler Collection,Ubisoft,Wii,Puzzle,2008.0,0.05,0.0,0.0,0.0
Puzzler Mind Gym 3D,Ubisoft,3DS,Puzzle,2011.0,0.07,0.0,0.0,0.01
Puzzler World,Ubisoft,DS,Puzzle,2009.0,0.41,0.3,0.0,0.07
Puzzler World 2,Ubisoft,DS,Puzzle,2010.0,0.02,0.07,0.0,0.02
Q*bert,Atari,PS,Puzzle,1999.0,0.46,0.32,0.0,0.05
Q*bert,Parker Bros.,2600,Puzzle,1982.0,0.55,0.03,0.0,0.01
Q-Ball: Billiards Master,Take-Two Interactive,PS2,Sports,2000.0,0.13,0.1,0.0,0.04
QUIZ PARTY,Nintendo,Wii,Misc,2012.0,0.0,0.02,0.0,0.0
Qix,Nintendo,GB,Puzzle,1990.0,0.51,0.2,0.41,0.03
Quake,GT Interactive,N64,Shooter,1998.0,0.15,0.04,0.0,0.0
Quake 4,Activision,PC,Shooter,2005.0,0.0,0.02,0.0,0.0
Quake 4,Activision,X360,Shooter,2005.0,0.32,0.02,0.0,0.03
Quake II,Activision,N64,Shooter,1999.0,0.24,0.06,0.0,0.0
Quake II,Activision,PS,Shooter,1998.0,0.23,0.16,0.0,0.03
Quake III: Revolution,Electronic Arts,PS2,Shooter,2001.0,0.1,0.08,0.0,0.03
Quantum Break,Microsoft Game Studios,XOne,Action,2016.0,0.3,0.2,0.01,0.05
Quantum Redshift,Microsoft Game Studios,XB,Racing,2002.0,0.09,0.03,0.0,0.0
Quantum Theory,Tecmo Koei,PS3,Shooter,2010.0,0.05,0.09,0.02,0.03
Quantum Theory,Tecmo Koei,X360,Shooter,2010.0,0.06,0.02,0.0,0.01
Qubed,Atari,X360,Puzzle,2009.0,0.07,0.0,0.0,0.01
Queen's Blade: Spiral Chaos,Namco Bandai Games,PSP,Role-Playing,2009.0,0.0,0.0,0.11,0.0
Queen's Gate: Spiral Chaos,Namco Bandai Games,PSP,Role-Playing,2011.0,0.0,0.0,0.14,0.0
Quest 64,Konami Digital Entertainment,N64,Role-Playing,1998.0,0.38,0.08,0.0,0.01
Quick Yoga Training,Ubisoft,DS,Misc,2008.0,0.12,0.0,0.0,0.01
QuickSpot,Namco Bandai Games,DS,Misc,2006.0,0.01,0.0,0.13,0.0
Quiz Magic Academy DS,Konami Digital Entertainment,DS,Misc,2008.0,0.0,0.0,0.32,0.0
Quiz Magic Academy DS: Futatsu no Jikuu Koku,Konami Digital Entertainment,DS,Misc,2010.0,0.0,0.0,0.09,0.0
Quiz Mobile Gundam: Toi Senshi DX,Namco Bandai Games,PSP,Puzzle,2006.0,0.0,0.0,0.04,0.0
Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP,Plenty,DS,Misc,2011.0,0.0,0.0,0.02,0.0
Quiz! Hexagon II,Namco Bandai Games,DS,Misc,2010.0,0.0,0.0,0.06,0.0
Quo Vadis,Glams,SAT,Strategy,1995.0,0.0,0.0,0.08,0.0
R-Type Command,Rising Star Games,PSP,Strategy,2007.0,0.05,0.0,0.01,0.01
R-Type Command (correct US sales),Rising Star Games,PSP,Strategy,2007.0,0.04,0.0,0.0,0.0
R-Type Delta,Irem Software Engineering,PS,Shooter,1998.0,0.01,0.01,0.0,0.0
R-Type Final,Metro 3D,PS2,Shooter,2003.0,0.09,0.07,0.0,0.02
R-Type III: The Third Lightning,Zoo Digital Publishing,GBA,Shooter,2004.0,0.02,0.01,0.0,0.0
R-Types,Virgin Interactive,PS,Shooter,1998.0,0.04,0.02,0.0,0.0
R.B.I. Baseball 2016,MLB.com,XOne,Sports,2016.0,0.05,0.0,0.0,0.01
R.C. Pro-Am,Nintendo,NES,Racing,1988.0,1.47,0.38,0.19,0.1
R.U.S.E.,Ubisoft,PC,Strategy,2010.0,0.04,0.19,0.0,0.04
R.U.S.E.,Ubisoft,PS3,Strategy,2010.0,0.18,0.22,0.02,0.08
R.U.S.E.,Ubisoft,X360,Strategy,2010.0,0.12,0.11,0.0,0.02
R/C Stunt Copter,Interplay,PS,Simulation,1998.0,0.04,0.03,0.0,0.01
R4: Ridge Racer Type 4,Namco Bandai Games,PS,Racing,1998.0,0.68,0.46,0.79,0.13
R: Racing Evolution,Namco Bandai Games,GC,Racing,2003.0,0.06,0.02,0.0,0.0
R: Racing Evolution,Namco Bandai Games,PS2,Racing,2003.0,0.14,0.11,0.0,0.04
R: Racing Evolution,Namco Bandai Games,XB,Racing,2003.0,0.06,0.02,0.0,0.0
RACE On,bitComposer Games,PC,Racing,2009.0,0.0,0.03,0.0,0.01
RC Revenge Pro,Acclaim Entertainment,PS2,Racing,2000.0,0.08,0.06,0.0,0.02
RIFT,Unknown,PC,Role-Playing,2011.0,0.44,0.16,0.0,0.07
RLH: Run Like Hell,Avalon Interactive,XB,Shooter,2003.0,0.03,0.01,0.0,0.0
RLH: Run Like Hell,Virgin Interactive,PS2,Shooter,2002.0,0.05,0.04,0.0,0.01
RPG Maker,ASCII Entertainment,PS,Role-Playing,1997.0,0.11,0.07,0.29,0.03
RPG Maker 3,Enterbrain,PS2,Role-Playing,2004.0,0.03,0.02,0.0,0.01
RPG Maker II,Enterbrain,PS2,Role-Playing,2002.0,0.06,0.05,0.0,0.02
RPG Tsukuru 2,ASCII Entertainment,SNES,Role-Playing,1996.0,0.0,0.0,0.31,0.0
RPG Tsukuru DS,Enterbrain,DS,Role-Playing,2010.0,0.0,0.0,0.05,0.0
RR64: Ridge Racer 64,Nintendo,N64,Racing,1999.0,0.32,0.07,0.0,0.0
RTX Red Rock,LucasArts,PS2,Shooter,2003.0,0.04,0.03,0.0,0.01
Rabbids Go Home,Ubisoft,DS,Platform,2009.0,0.35,0.3,0.0,0.07
Rabbids Go Home,Ubisoft,Wii,Platform,2009.0,0.25,0.74,0.0,0.14
Rabbids Invasion: The Interactive TV Show,Ubisoft,PS4,Misc,2014.0,0.0,0.01,0.0,0.0
Rabbids Invasion: The Interactive TV Show,Ubisoft,XOne,Misc,2014.0,0.0,0.01,0.0,0.0
Rabbids Land,Ubisoft,WiiU,Misc,2012.0,0.01,0.01,0.0,0.0
Rabbids Party Collection,Ubisoft,Wii,Misc,2010.0,0.0,0.16,0.0,0.02
Rabbids: Alive & Kicking,Ubisoft,X360,Misc,2011.0,0.15,0.11,0.0,0.03
Race Driver 2006,Codemasters,PSP,Racing,2006.0,0.03,0.0,0.0,0.0
Race Driver: Create & Race,Codemasters,DS,Racing,2007.0,0.01,0.0,0.0,0.0
Race Pro,Atari,X360,Racing,2009.0,0.06,0.09,0.0,0.02
Racing Gears Advance,Zoo Digital Publishing,GBA,Racing,2004.0,0.04,0.02,0.0,0.0
Racing Lagoon,Square,PS,Racing,1999.0,0.0,0.0,0.15,0.01
Racquet Sports,Ubisoft,PS3,Sports,2010.0,0.11,0.17,0.0,0.06
Racquet Sports,Ubisoft,Wii,Sports,2010.0,0.13,0.09,0.0,0.02
Rad Racer,Nintendo,NES,Racing,1986.0,1.13,0.37,0.41,0.05
Radiant Historia,Atlus,DS,Role-Playing,2010.0,0.19,0.0,0.09,0.01
Radiant Silvergun,ESP,SAT,Shooter,1998.0,0.0,0.0,0.03,0.0
Radiata Stories,Square Enix,PS2,Role-Playing,2005.0,0.18,0.14,0.29,0.05
Rage,Bethesda Softworks,PC,Shooter,2011.0,0.14,0.18,0.0,0.06
Rage,Bethesda Softworks,PS3,Shooter,2011.0,0.47,0.58,0.06,0.2
Rage,Bethesda Softworks,X360,Shooter,2011.0,0.82,0.6,0.03,0.15
