Name,Platform,Publisher,Genre,Release_Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales
Midnight Club 3: DUB Edition (America weekly sales),PS2,Take-Two Interactive,Racing,2005.0,1.22,0.05,0.0,0.01
Midnight Club 3: DUB Edition Remix,PS2,Take-Two Interactive,Racing,2006.0,0.97,0.04,0.0,0.16
Midnight Club 3: DUB Edition Remix,XB,Take-Two Interactive,Racing,2006.0,0.15,0.04,0.0,0.01
Midnight Club II,XB,Take-Two Interactive,Racing,2003.0,0.42,0.06,0.0,0.02
Midnight Club II,PS2,Take-Two Interactive,Racing,2003.0,1.25,0.29,0.0,0.24
Midnight Club: LA Remix,PSP,Take-Two Interactive,Racing,2008.0,0.52,0.28,0.0,0.19
Midnight Club: Street Racing,GBA,Rebellion,Racing,2001.0,0.34,0.13,0.0,0.01
Midnight Magic,2600,Atari,Action,1983.0,0.47,0.03,0.0,0.01
Midnight Mysteries: The Edgar Allan Poe Conspiracy,DS,Foreign Media Games,Adventure,2010.0,0.08,0.04,0.0,0.01
Midnight Mysteries: The Edgar Allan Poe Conspiracy,PC,GSP,Adventure,2009.0,0.0,0.03,0.0,0.01
Midnight Play! Pack,DS,Ubisoft,Misc,2008.0,0.08,0.0,0.0,0.01
Midtown Madness 3,XB,Microsoft Game Studios,Racing,2003.0,0.23,0.07,0.0,0.01
Midway Arcade Treasures,PS2,Midway Games,Misc,2003.0,0.72,0.56,0.0,0.19
Midway Arcade Treasures,XB,Midway Games,Misc,2003.0,0.33,0.08,0.0,0.01
Midway Arcade Treasures,GC,Midway Games,Misc,2003.0,0.13,0.03,0.0,0.0
Midway Arcade Treasures 2,PS2,Midway Games,Misc,2004.0,0.33,0.26,0.0,0.09
Midway Arcade Treasures 2,GC,Midway Games,Misc,2004.0,0.13,0.03,0.0,0.0
Midway Arcade Treasures 2,XB,Midway Games,Misc,2004.0,0.24,0.05,0.0,0.01
Midway Arcade Treasures 3,PS2,Midway Games,Misc,2005.0,0.08,0.06,0.0,0.02
Midway Arcade Treasures 3,GC,Midway Games,Misc,2005.0,0.05,0.01,0.0,0.0
Midway Arcade Treasures 3,XB,Midway Games,Misc,2005.0,0.06,0.02,0.0,0.0
Midway Arcade Treasures: Extended Play,PSP,Midway Games,Misc,2005.0,0.21,0.01,0.0,0.02
Midway Presents Arcade's Greatest Hits: The Atari Collection 1,PS,GT Interactive,Misc,1996.0,0.52,0.36,0.0,0.06
Midway's Greatest Arcade Hits,GBA,Midway Games,Misc,2001.0,0.18,0.07,0.0,0.0
Midway's Greatest Arcade Hits Volume 1,N64,Midway Games,Misc,2000.0,0.19,0.05,0.0,0.0
Might & Magic Heroes VI,PC,Ubisoft,Role-Playing,2011.0,0.12,0.14,0.0,0.05
Might & Magic Heroes VII,PC,Ubisoft,Strategy,2015.0,0.0,0.08,0.0,0.0
Might & Magic X: Legacy,PC,Ubisoft,Role-Playing,2014.0,0.0,0.03,0.0,0.0
Might & Magic: Clash of Heroes,DS,Ubisoft,Role-Playing,2009.0,0.16,0.02,0.0,0.01
Mighty Beanz: Pocket Puzzles,GBA,Majesco Entertainment,Puzzle,2004.0,0.04,0.01,0.0,0.0
Mighty No. 9,PS4,Deep Silver,Platform,2016.0,0.04,0.0,0.0,0.01
Mighty No. 9,XOne,Deep Silver,Platform,2016.0,0.01,0.0,0.0,0.0
Mighty No. 9,WiiU,Deep Silver,Platform,2016.0,0.01,0.01,0.0,0.0
Mike Piazza's Strike Zone,N64,GT Interactive,Sports,1998.0,0.05,0.01,0.0,0.0
Mike Tyson Boxing,GBA,Ubisoft,Sports,2002.0,0.03,0.01,0.0,0.0
Mike Tyson Heavyweight Boxing,XB,Codemasters,Sports,2002.0,0.03,0.01,0.0,0.0
Mike Tyson's Punch-Out!!,NES,Nintendo,Fighting,1987.0,2.03,0.47,0.45,0.07
Military History: Commander - Europe at War,PSP,Slitherine Software,Strategy,2009.0,0.0,0.01,0.0,0.01
Military History: Commander - Europe at War,DS,Slitherine Software,Strategy,2009.0,0.0,0.01,0.0,0.0
Million God,PS2,Nippon Amuse,Misc,2002.0,0.0,0.0,0.09,0.0
Millipede,2600,Atari,Shooter,1983.0,0.45,0.03,0.0,0.01
Millipede / Super Breakout / Lunar Lander,GBA,Zoo Digital Publishing,Misc,2005.0,0.03,0.01,0.0,0.0
Milo's Astro Lanes,N64,Interplay,Sports,1998.0,0.08,0.02,0.0,0.0
Mimana Iyar Chronicle,PSP,GungHo,Role-Playing,2009.0,0.07,0.0,0.01,0.01
Mind Quiz,PSP,Ubisoft,Action,2006.0,0.08,0.01,0.0,0.01
Mind Quiz: Your Brain Coach,DS,Ubisoft,Misc,2006.0,0.0,0.0,0.08,0.0
Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!,DS,PlayV,Misc,2009.0,0.0,0.02,0.0,0.0
Mind Zero,PSV,GungHo,Role-Playing,2013.0,0.08,0.0,0.04,0.02
Mind over Matter,DS,505 Games,Puzzle,2010.0,0.02,0.0,0.0,0.0
MindJack,X360,Square Enix,Shooter,2011.0,0.07,0.02,0.0,0.01
MindJack,PS3,Square Enix,Shooter,2011.0,0.07,0.08,0.0,0.03
Minecraft,XOne,Microsoft Game Studios,Misc,2014.0,1.43,0.76,0.0,0.22
Minecraft,PS3,Sony Computer Entertainment,Misc,2014.0,1.97,2.51,0.0,0.94
Minecraft,X360,Microsoft Game Studios,Misc,2013.0,5.58,2.83,0.02,0.77
Minecraft: Story Mode,PC,Mojang,Adventure,2015.0,0.02,0.05,0.0,0.01
Minecraft: Story Mode,PS3,Mojang,Adventure,2015.0,0.25,0.33,0.0,0.11
Minecraft: Story Mode,PS4,Mojang,Adventure,2015.0,0.23,0.33,0.0,0.11
Minecraft: Story Mode,X360,Mojang,Adventure,2015.0,0.46,0.38,0.0,0.08
Minecraft: Story Mode,XOne,Mojang,Adventure,2015.0,0.29,0.21,0.0,0.05
Mini Ninjas,DS,Eidos Interactive,Action,2009.0,0.17,0.15,0.0,0.04
Mini Ninjas,PS3,Eidos Interactive,Action,2009.0,0.14,0.16,0.0,0.06
Mini Ninjas,X360,Eidos Interactive,Action,2009.0,0.12,0.14,0.0,0.03
Mini Ninjas,Wii,Eidos Interactive,Action,2009.0,0.17,0.17,0.0,0.04
Mini Ninjas,PC,Eidos Interactive,Action,2009.0,0.0,0.02,0.0,0.0
Mini-Yonku GB: Let's & Go!!,GB,ASCII Entertainment,Strategy,1997.0,0.0,0.0,0.37,0.0
Mini-Yonku Shining Scorpion: Let's & Go!!,SNES,ASCII Entertainment,Racing,1996.0,0.0,0.0,0.9,0.0
MiniCopter: Adventure Flight,Wii,505 Games,Simulation,2007.0,0.04,0.0,0.0,0.0
Minna de Dokusho: Keatai Shousetsu Desu,PSP,Dorart,Misc,2008.0,0.0,0.0,0.02,0.0
"Minna de Jibun no Setsumeisho: B-Kata, A-Kata, AB-Kata, O-Kata",DS,GungHo,Misc,2008.0,0.0,0.0,0.04,0.0
Minna ga Shuyaku no NHK Kouhaku Quiz Kassen,Wii,Nintendo,Misc,2009.0,0.0,0.0,0.04,0.0
Minna no Chizu,PSP,Zenrin,Misc,2006.0,0.0,0.0,0.04,0.0
Minna no Chizu 2,PSP,Zenrin,Misc,2007.0,0.0,0.0,0.02,0.0
Minna no Conveni,DS,Taito,Simulation,2010.0,0.0,0.0,0.01,0.0
Minna no DS Seminar: Kanpeki Eitango Ryoku,DS,TDK Core,Misc,2006.0,0.0,0.0,0.06,0.0
Minna no DS Seminar: Kanpeki Kanji Ryoku,DS,TDK Core,Misc,2006.0,0.0,0.0,0.16,0.0
Minna no Ennichi,3DS,Namco Bandai Games,Action,2012.0,0.0,0.0,0.05,0.0
Minna no Golf Jou Vol.1,PSP,Sony Computer Entertainment,Sports,2007.0,0.0,0.0,0.03,0.0
Minna no Joushiki Ryoku TV,Wii,Nintendo,Misc,2008.0,0.0,0.0,0.08,0.0
Minna no Sukkiri,PSP,Sony Computer Entertainment,Sports,2009.0,0.0,0.0,0.06,0.0
Minna to Issho,PSV,Sony Computer Entertainment,Misc,2011.0,0.0,0.0,0.02,0.0
Minna to Kimi no Piramekino!,DS,Namco Bandai Games,Misc,2010.0,0.0,0.0,0.05,0.0
Minority Report: Everybody Runs,PS2,Activision,Action,2002.0,0.2,0.15,0.0,0.05
Minority Report: Everybody Runs,XB,Activision,Action,2002.0,0.07,0.02,0.0,0.0
Minority Report: Everybody Runs,GBA,Activision,Action,2002.0,0.03,0.01,0.0,0.0
Minority Report: Everybody Runs,GC,Activision,Action,2002.0,0.08,0.02,0.0,0.0
Minute to Win It,DS,Zoo Games,Misc,2010.0,0.11,0.0,0.0,0.01
Minute to Win It,X360,Zoo Games,Misc,2011.0,0.3,0.0,0.0,0.02
Minute to Win It,Wii,Zoo Games,Misc,2010.0,0.25,0.0,0.0,0.02
Miracle Girls Festival,PSV,Sega,Misc,2015.0,0.0,0.0,0.05,0.0
Mirror's Edge,PC,Electronic Arts,Platform,2009.0,0.0,0.05,0.0,0.01
Mirror's Edge Catalyst,PC,Electronic Arts,Platform,2016.0,0.01,0.03,0.0,0.01
Mirror's Edge Catalyst,XOne,Electronic Arts,Platform,2016.0,0.08,0.05,0.0,0.02
Misshitsu no Sacrifice,PSP,D3Publisher,Adventure,2010.0,0.0,0.0,0.02,0.0
Missile Command,2600,Atari,Shooter,1980.0,2.56,0.17,0.0,0.03
Missile Command,PS,Atari,Shooter,1999.0,0.25,0.17,0.0,0.03
Mission Runway,DS,Eidos Interactive,Simulation,2008.0,0.07,0.01,0.0,0.01
Mission: Impossible,PS,Infogrames,Action,1999.0,0.29,0.2,0.0,0.03
Mission: Impossible - Operation Surma,XB,Atari,Platform,2003.0,0.1,0.03,0.0,0.0
Mission: Impossible - Operation Surma,GBA,Atari,Platform,2003.0,0.03,0.01,0.0,0.0
Mission: Impossible - Operation Surma,GC,Atari,Platform,2004.0,0.01,0.0,0.0,0.0
Mission: Impossible - Operation Surma,PS2,Atari,Platform,2003.0,0.14,0.11,0.0,0.04
Mister Slime,DS,SouthPeak Games,Action,2008.0,0.05,0.0,0.0,0.0
Mitsukete! Keroro Gunsou: Machigai Sagashi Daisakusen de Arimasu!,DS,Namco Bandai Games,Action,2007.0,0.0,0.0,0.06,0.0
Miyako,PSP,Idea Factory,Adventure,2010.0,0.0,0.0,0.02,0.0
Miyako: Awayuki no Utage,PSP,Idea Factory,Action,2012.0,0.0,0.0,0.01,0.0
Mobil 1 Rally Championship,PS,Electronic Arts,Racing,2000.0,0.07,0.04,0.0,0.01
Mobile Light Force 2,PS2,Taito,Shooter,2002.0,0.05,0.04,0.0,0.01
Mobile Suit Gundam,PS,Namco Bandai Games,Action,1995.0,0.0,0.0,0.42,0.03
Mobile Suit Gundam,SAT,Namco Bandai Games,Action,1995.0,0.0,0.0,0.41,0.0
Mobile Suit Gundam 00: Gundam Meisters,PS2,Namco Bandai Games,Action,2008.0,0.0,0.0,0.06,0.0
Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,PSP,Namco Bandai Games,Action,2012.0,0.0,0.0,0.11,0.0
Mobile Suit Gundam Battlefield Record U.C.0081,PS3,Namco Bandai Games,Action,2009.0,0.0,0.0,0.24,0.0
Mobile Suit Gundam Seed,PS2,Namco Bandai Games,Action,2003.0,0.0,0.0,0.22,0.0
Mobile Suit Gundam Seed Destiny: Generation of C.E.,PS2,Namco Bandai Games,Action,2005.0,0.0,0.0,0.18,0.0
Mobile Suit Gundam Seed Destiny: Rengou vs. Z.A.F.T. II Plus,PS2,Namco Bandai Games,Shooter,2006.0,0.0,0.0,0.49,0.0
Mobile Suit Gundam Seed: Never Ending Tomorrow,PS2,Namco Bandai Games,Shooter,2004.0,0.03,0.02,0.0,0.01
Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,PSP,Namco Bandai Games,Shooter,2007.0,0.0,0.0,0.12,0.0
Mobile Suit Gundam Side Story I: Senritsu no Blue,SAT,Namco Bandai Games,Shooter,1996.0,0.0,0.0,0.28,0.0
Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,SAT,Namco Bandai Games,Shooter,1996.0,0.0,0.0,0.2,0.0
Mobile Suit Gundam Side Story III: Sabakareshi Mono,SAT,Namco Bandai Games,Shooter,1997.0,0.0,0.0,0.15,0.0
Mobile Suit Gundam Side Story: Missing Link,PS3,Namco Bandai Games,Action,2014.0,0.0,0.0,0.12,0.0
Mobile Suit Gundam version 2.0,PS,Namco Bandai Games,Action,1996.0,0.0,0.0,0.36,0.02
Mobile Suit Gundam: Climax U.C.,PS2,Namco Bandai Games,Action,2006.0,0.0,0.0,0.23,0.0
Mobile Suit Gundam: Extreme VS Force,PSV,Namco Bandai Games,Action,2015.0,0.0,0.0,0.16,0.0
Mobile Suit Gundam: Extreme VS Full Boost,PS3,Namco Bandai Games,Fighting,2014.0,0.0,0.0,0.38,0.0
Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden,PS2,Namco Bandai Games,Strategy,2002.0,0.0,0.0,0.38,0.0
Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,PS,Namco Bandai Games,Strategy,2000.0,0.0,0.0,0.54,0.04
Mobile Suit Gundam: Gundam vs. Gundam,PSP,Namco Bandai Games,Fighting,2008.0,0.0,0.0,0.42,0.0
Mobile Suit Gundam: Gundam vs. Gundam NEXT PLUS,PSP,Namco Bandai Games,Fighting,2009.0,0.0,0.0,0.41,0.0
Mobile Suit Gundam: Gundam vs. Zeta Gundam,PS2,Namco Bandai Games,Shooter,2004.0,0.03,0.02,0.0,0.01
Mobile Suit Gundam: Lost War Chronicles,PS2,Namco Bandai Games,Shooter,2002.0,0.0,0.0,0.39,0.0
Mobile Suit Gundam: MS Sensen 0079,Wii,Namco Bandai Games,Simulation,2007.0,0.0,0.0,0.11,0.0
Mobile Suit Gundam: Mokuba no Kiseki,PSP,Namco Bandai Games,Action,2012.0,0.0,0.0,0.04,0.0
Mobile Suit Gundam: One Year War,PS2,Namco Bandai Games,Action,2005.0,0.0,0.0,0.44,0.0
Mobile Suit Gundam: Perfect One Year War,PS,Namco Bandai Games,Strategy,1997.0,0.0,0.0,0.14,0.01
Mobile Suit Z Gundam: AEUG vs. Titans,PS2,Namco Bandai Games,Fighting,2003.0,0.0,0.0,0.63,0.0
Mobile Suit Z-Gundam,PS,Namco Bandai Games,Action,1997.0,0.0,0.0,0.34,0.02
Model * Oshare Audition: Dream Girl,3DS,Alchemist,Misc,2013.0,0.0,0.0,0.07,0.0
Modnation Racers: Road Trip,PSV,Sony Computer Entertainment,Racing,2012.0,0.17,0.12,0.0,0.05
Moe Moe 2-Ji Daisenryaku 2,PSP,System Soft,Strategy,2010.0,0.0,0.0,0.01,0.0
Moe Moe 2-ji Taisen (Ryoku) * Deluxe,PSP,System Soft,Adventure,2008.0,0.0,0.0,0.02,0.0
Moe Star: Moeru Toudai Eigojuku,DS,Mirai Shounen,Misc,2008.0,0.0,0.0,0.02,0.0
Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2,DS,Nintendo,Misc,2007.0,0.0,0.0,0.27,0.0
Mojo!,XB,DreamCatcher Interactive,Puzzle,2003.0,0.02,0.01,0.0,0.0
Mojo!,PS2,Mindscape,Puzzle,2003.0,0.07,0.05,0.0,0.02
Momotaro Douchuuki,SAT,Hudson Soft,Misc,1997.0,0.0,0.0,0.13,0.0
Momotarou Dentetsu 11,GC,Hudson Soft,Misc,2002.0,0.0,0.0,0.07,0.0
Momotarou Dentetsu 11,PS2,Hudson Soft,Misc,2002.0,0.0,0.0,0.46,0.0
Momotarou Dentetsu 12,PS2,Hudson Soft,Misc,2003.0,0.0,0.0,0.35,0.0
Momotarou Dentetsu 15,PS2,Hudson Soft,Misc,2005.0,0.0,0.0,0.22,0.0
Momotarou Dentetsu 16,Wii,Hudson Soft,Misc,2007.0,0.0,0.0,0.1,0.0
Momotarou Dentetsu 16,PS2,Hudson Soft,Misc,2006.0,0.0,0.0,0.21,0.0
Momotarou Dentetsu 20-Shuunen,DS,Hudson Soft,Misc,2008.0,0.0,0.0,0.32,0.0
Momotarou Dentetsu 7,PS,Hudson Entertainment,Simulation,1997.0,0.0,0.0,0.74,0.05
Momotarou Dentetsu DS: Tokyo & Japan,DS,Hudson Soft,Misc,2007.0,0.0,0.0,0.34,0.0
Momotarou Dentetsu Happy,SNES,Hudson Soft,Misc,1996.0,0.0,0.0,0.32,0.0
Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!,PSP,Hudson Soft,Misc,2010.0,0.0,0.0,0.07,0.0
Momotarou Dentetsu V,PS,Hudson Entertainment,Misc,1999.0,0.0,0.0,0.44,0.03
Momotarou Dentetsu World,DS,Hudson Soft,Misc,2010.0,0.0,0.0,0.19,0.0
Momotarou Dentetsu X: Kyuushuu-hen mo Arubai,PS2,Hudson Soft,Misc,2001.0,0.0,0.0,0.49,0.0
Momu-chan Diet Wii: Figurobics by Chon Dayon,Wii,Hudson Soft,Misc,2010.0,0.0,0.0,0.09,0.0
MonHun Nikki: Poka Poka Ailu Mura,PSP,Capcom,Role-Playing,2010.0,0.0,0.0,0.6,0.0
MonHun Nikki: Poka Poka Ailu Mura G,PSP,Capcom,Role-Playing,2011.0,0.0,0.0,0.31,0.0
Monaco Grand Prix,N64,Ubisoft,Racing,1999.0,0.03,0.01,0.0,0.0
Monkey Hero,PS,Take-Two Interactive,Action,1998.0,0.04,0.03,0.0,0.0
Monkey Island: Special Edition Collection,X360,Activision,Adventure,2011.0,0.0,0.05,0.0,0.01
Monkey Island: Special Edition Collection,PC,LucasArts,Adventure,2011.0,0.0,0.14,0.0,0.04
Monkey Island: Special Edition Collection,PS3,Activision,Adventure,2011.0,0.0,0.08,0.0,0.03
Monkey Madness: Island Escape,DS,Storm City Games,Action,2010.0,0.01,0.0,0.0,0.0
Monkey Mischief! Party Time,Wii,Activision,Misc,2008.0,0.09,0.0,0.0,0.01
Monopoly,PS,Hasbro Interactive,Misc,1997.0,1.18,0.27,0.0,0.05
Monopoly,PC,Hasbro Interactive,Misc,1994.0,1.49,0.81,0.0,0.1
Monopoly,X360,Electronic Arts,Misc,2008.0,0.34,0.2,0.0,0.06
Monopoly,N64,Hasbro Interactive,Misc,1999.0,0.17,0.04,0.0,0.0
Monopoly,DS,Electronic Arts,Misc,2010.0,0.16,0.1,0.0,0.03
Monopoly,PS3,Electronic Arts,Misc,2008.0,0.25,0.06,0.0,0.04
Monopoly,PS2,Electronic Arts,Misc,2008.0,0.21,0.16,0.0,0.05
Monopoly Collection,Wii,Electronic Arts,Misc,2011.0,0.02,0.07,0.0,0.01
Monopoly Party,XB,Infogrames,Misc,2002.0,0.14,0.04,0.0,0.01
Monopoly Party,PS2,Infogrames,Misc,2002.0,0.25,0.19,0.0,0.06
Monopoly Party,GC,Infogrames,Misc,2002.0,0.1,0.03,0.0,0.0
Monopoly Streets,X360,Electronic Arts,Misc,2010.0,0.16,0.1,0.0,0.03
Monopoly Streets,PS3,Electronic Arts,Misc,2010.0,0.16,0.18,0.0,0.07
Monopoly Streets,Wii,Electronic Arts,Misc,2010.0,0.24,0.44,0.0,0.08
Monotaro Dentetsu 2010: Sengoku Ishin no Hero Daishuugou! no Maki,Wii,Hudson Soft,Misc,2009.0,0.0,0.0,0.41,0.0
Monster 4X4: World Circuit,Wii,Ubisoft,Racing,2006.0,0.81,0.0,0.01,0.07
Monster 4x4: Masters of Metal,PS2,Ubisoft,Racing,2003.0,0.14,0.11,0.0,0.04
Monster 4x4: Masters of Metal,GC,Ubisoft,Racing,2003.0,0.04,0.01,0.0,0.0
Monster 4x4: Stunt Racer,Wii,Ubisoft,Racing,2009.0,0.18,0.0,0.0,0.01
Monster Band,DS,Tivola,Misc,2008.0,0.04,0.0,0.0,0.0
Monster Bomber,DS,505 Games,Puzzle,2006.0,0.01,0.0,0.0,0.0
Monster Force,GBA,Universal Interactive,Shooter,2002.0,0.03,0.01,0.0,0.0
Monster Garage,XB,Activision Value,Strategy,2004.0,0.05,0.01,0.0,0.0
Monster Guardians,GBA,Konami Digital Entertainment,Role-Playing,2001.0,0.0,0.0,0.03,0.0
Monster High 13 Wishes,WiiU,Little Orbit,Action,2013.0,0.02,0.0,0.0,0.0
Monster High 13 Wishes,3DS,Little Orbit,Action,2013.0,0.0,0.02,0.0,0.0
Monster High: Ghoul Spirit,Wii,THQ,Misc,2011.0,0.44,0.08,0.0,0.04
Monster High: Ghoul Spirit,DS,THQ,Misc,2011.0,0.72,0.17,0.0,0.07
Monster High: New Ghoul in School,PS3,Little Orbit,Action,2015.0,0.0,0.06,0.0,0.01
Monster High: New Ghoul in School,Wii,Little Orbit,Action,2015.0,0.0,0.03,0.0,0.0
Monster High: New Ghoul in School,X360,Little Orbit,Action,2015.0,0.0,0.04,0.0,0.0
Monster High: New Ghoul in School,3DS,Little Orbit,Action,2015.0,0.0,0.03,0.0,0.0
Monster House,DS,THQ,Adventure,2006.0,0.14,0.01,0.0,0.01
Monster House,GC,THQ,Adventure,2006.0,0.11,0.03,0.0,0.0
Monster House,PS2,THQ,Adventure,2006.0,0.07,0.05,0.0,0.02
Monster House,GBA,THQ,Adventure,2006.0,0.06,0.02,0.0,0.0
Monster Hunter 4,3DS,Capcom,Role-Playing,2013.0,0.0,0.0,3.44,0.0
Monster Hunter 4 Ultimate,3DS,Nintendo,Role-Playing,2014.0,0.67,0.49,2.62,0.11
Monster Hunter Diary: Poka Poka Airou Village DX,3DS,Capcom,Action,2015.0,0.0,0.0,0.14,0.0
Monster Hunter Freedom,PSP,Capcom,Role-Playing,2005.0,0.24,0.04,1.03,0.04
Monster Hunter Freedom 2,PSP,Capcom,Role-Playing,2007.0,0.37,0.27,1.75,0.18
Monster Hunter Freedom 2,PS3,Capcom,Role-Playing,2011.0,0.0,0.0,0.5,0.0
Monster Hunter Freedom 3,PSP,Capcom,Role-Playing,2010.0,0.0,0.0,4.87,0.0
Monster Hunter Freedom Unite,PSP,Capcom,Role-Playing,2008.0,0.47,0.57,4.13,0.34
Monster Hunter Frontier Online,X360,Capcom,Role-Playing,2010.0,0.0,0.0,0.13,0.0
Monster Hunter Frontier Online: Forward 1,X360,Capcom,Role-Playing,2011.0,0.0,0.0,0.03,0.0
Monster Hunter Frontier Online: Forward 2,X360,Capcom,Role-Playing,2011.0,0.0,0.0,0.03,0.0
Monster Hunter Frontier Online: Season 10,X360,Capcom,Role-Playing,2011.0,0.0,0.0,0.03,0.0
Monster Hunter Frontier Online: Season 9.0,X360,Capcom,Role-Playing,2010.0,0.0,0.0,0.04,0.0
Monster Hunter G,Wii,Capcom,Role-Playing,2009.0,0.0,0.0,0.25,0.0
Monster Hunter G,PS2,Capcom,Role-Playing,2005.0,0.0,0.0,0.23,0.0
Monster Hunter Tri,3DS,Nintendo,Role-Playing,2011.0,0.46,0.29,1.96,0.07
Monster Hunter Tri,WiiU,Nintendo,Role-Playing,2012.0,0.26,0.19,0.22,0.04
Monster Hunter Tri,Wii,Nintendo,Role-Playing,2009.0,0.67,0.41,1.05,0.11
Monster Hunter X,3DS,Capcom,Action,2015.0,0.25,0.19,2.78,0.04
Monster Jam,X360,Activision,Racing,2007.0,0.18,0.0,0.0,0.02
Monster Jam,PC,Activision,Racing,2007.0,0.01,0.0,0.0,0.0
Monster Jam,PS2,Activision,Racing,2007.0,0.12,0.09,0.0,0.03
Monster Jam,Wii,Activision,Racing,2007.0,0.15,0.0,0.0,0.01
Monster Jam,DS,Activision,Racing,2007.0,0.13,0.0,0.0,0.01
Monster Jam: Maximum Destruction,GBA,Ubisoft,Racing,2002.0,0.07,0.03,0.0,0.0
Monster Jam: Maximum Destruction,PS2,Ubisoft,Racing,2002.0,0.32,0.25,0.0,0.08
Monster Jam: Maximum Destruction,GC,Ubisoft,Racing,2002.0,0.04,0.01,0.0,0.0
Monster Jam: Path of Destruction,PS3,Activision,Racing,2010.0,0.21,0.02,0.0,0.02
Monster Jam: Path of Destruction,Wii,Activision,Racing,2010.0,0.5,0.02,0.0,0.03
Monster Jam: Path of Destruction,X360,Activision,Racing,2010.0,0.11,0.0,0.0,0.01
Monster Jam: Path of Destruction,DS,Activision,Racing,2010.0,0.35,0.0,0.0,0.02
Monster Jam: Path of Destruction,PSP,Activision,Racing,2010.0,0.07,0.0,0.0,0.01
Monster Jam: Urban Assault,DS,Activision,Racing,2008.0,0.37,0.0,0.0,0.03
Monster Jam: Urban Assault,PSP,Activision,Racing,2008.0,0.08,0.0,0.0,0.01
Monster Jam: Urban Assault,Wii,Activision,Racing,2008.0,0.39,0.0,0.0,0.03
Monster Jam: Urban Assault,PS2,Activision,Racing,2008.0,0.06,0.05,0.0,0.02
Monster Kingdom: Jewel Summoner,PSP,Sony Computer Entertainment,Role-Playing,2006.0,0.0,0.0,0.04,0.0
Monster Lab,PS2,Eidos Interactive,Role-Playing,2008.0,0.05,0.04,0.0,0.01
Monster Lab,Wii,Eidos Interactive,Role-Playing,2008.0,0.28,0.02,0.0,0.02
Monster Lab,DS,Eidos Interactive,Role-Playing,2008.0,0.12,0.01,0.0,0.01
Monster Madness: Battle for Suburbia,X360,SouthPeak Games,Shooter,2007.0,0.1,0.0,0.0,0.01
Monster Madness: Grave Danger,PS3,SouthPeak Games,Shooter,2008.0,0.05,0.01,0.0,0.01
Monster Mayhem: Build and Battle,DS,Zushi Games,Simulation,2009.0,0.02,0.0,0.0,0.0
Monster Mayhem: Build and Battle,Wii,Zushi Games,Simulation,2009.0,0.02,0.0,0.0,0.0
Monster Racers,DS,Tecmo Koei,Racing,2009.0,0.05,0.0,0.02,0.0
Monster Rancher,PS,Tecmo Koei,Simulation,1997.0,0.12,0.08,0.74,0.07
Monster Rancher 2,PS,Sony Computer Entertainment,Simulation,1998.0,0.19,0.13,0.66,0.07
Monster Rancher Advance 2,GBA,Tecmo Koei,Simulation,2002.0,0.01,0.0,0.0,0.0
Monster Rancher Battle Card: Episode II,PS,Tecmo Koei,Action,2000.0,0.04,0.03,0.0,0.0
Monster Rancher DS,DS,Tecmo Koei,Role-Playing,2008.0,0.08,0.0,0.05,0.01
Monster Rancher Hop-A-Bout,PS,Tecmo Koei,Action,2000.0,0.02,0.01,0.0,0.0
Monster Strike 3DS,3DS,"mixi, Inc",Action,2015.0,0.0,0.0,0.86,0.0
Monster Tale,DS,Majesco Entertainment,Platform,2011.0,0.06,0.0,0.0,0.0
Monster Truck Madness,GBA,THQ,Racing,2003.0,0.09,0.03,0.0,0.0
Monster Truck Madness 64,N64,Take-Two Interactive,Racing,1999.0,0.24,0.06,0.0,0.0
Monster Trucks,GBA,Majesco Entertainment,Racing,2004.0,0.43,0.16,0.0,0.01
Monster Trucks DS,DS,Majesco Entertainment,Racing,2005.0,0.07,0.0,0.0,0.01
Monster Trucks Mayhem,Wii,Zoo Games,Racing,2009.0,0.39,0.0,0.0,0.02
Monster Trux Arenas: Special Edition,Wii,Popcorn Arcade,Racing,2007.0,0.04,0.0,0.0,0.0
Monster Trux Offroad,Wii,Popcorn Arcade,Racing,2007.0,0.01,0.0,0.0,0.0
Monster! Bass Fishing,GBA,Ignition Entertainment,Sports,2003.0,0.04,0.01,0.0,0.0
Monsters vs. Aliens,DS,Activision,Action,2009.0,0.33,0.13,0.0,0.05
Monsters vs. Aliens,PC,Activision,Action,2009.0,0.01,0.01,0.0,0.0
Monsters vs. Aliens,X360,Activision,Action,2009.0,0.12,0.03,0.0,0.01
Monsters vs. Aliens,PS3,Activision,Action,2009.0,0.21,0.06,0.0,0.03
Monsters vs. Aliens,PS2,Activision,Action,2009.0,0.11,0.0,0.0,0.08
Monsters vs. Aliens,Wii,Activision,Action,2009.0,0.14,0.09,0.0,0.03
